Student_ID,Study_Hours_Per_Week,Attendance_Rate,Assignments_Completed,Exam_Score,Forum_Participation,Library_Usage,Past_Failures
STU03430,19.53831851024495,95.39545319779016,100.0,94.61674386481742,27,21,0
STU12795,5.511996362964509,61.01113240759086,40.79558528369999,31.597824960258414,0,0,3
STU08736,5.0,65.65231682640854,69.80606412742118,64.50632260272937,0,7,0
STU03515,26.68803111236486,94.89707493028263,87.74525101751018,88.37967061113413,26,11,0
STU10159,14.661475441853629,69.25285001793902,63.47114965324344,74.31466691411184,10,12,0
STU05513,18.59578016923818,74.1011171757966,69.33546978698062,58.11005772600204,7,9,0
STU14111,3.5510124472785582,36.71629971030254,33.24339979641126,50.70003956643663,1,1,0
STU02597,25.390388569479946,95.81276402812233,92.8608274897836,86.34844916658433,19,26,0
STU07226,12.348017699190859,76.45713672501107,66.90644643817039,80.24597109146649,11,9,0
STU00574,18.55846191268231,95.87814644642556,93.16416958214593,86.3152646099501,20,34,0
STU12663,4.37556462920854,38.56826472835645,34.803961696511884,35.520971032418224,4,6,0
STU07002,18.741984051441875,78.85452231394153,77.77280136392108,76.3495342683774,18,14,0
STU11653,11.196526061304237,71.0548671040928,61.69940768350583,63.18116579386987,3,9,0
STU03951,16.638295829626628,89.90316442491078,68.02990856665728,76.06025121990832,1,18,0
STU03708,16.98001192622521,92.53277786818359,96.55171507869068,81.5209329488052,28,32,0
STU11542,5.394892484671653,60.1048479233676,60.48351958963933,64.69610086219909,10,15,0
STU12357,8.770925510314946,62.48852215203249,27.387204014962357,43.345777842499444,0,2,0
STU05569,16.023661552002242,70.56053827197461,70.83845830082515,75.8504780595437,10,10,0
STU05596,13.928754189858553,84.50618341196454,72.59916298318356,70.65674857405018,5,8,0
STU01584,25.3294580430112,99.99542714763135,89.85787585020124,97.93621931993388,20,18,0
STU00069,25.601478158559495,96.54331650217625,97.69291902471112,83.25214744897278,12,32,0
STU08402,12.452209954493751,88.04593727326447,63.63581886247758,75.90344006520048,7,16,1
STU11954,10.067959083322734,75.56892344890636,65.7825420285357,73.02396921975796,10,14,0
STU10207,14.806127764404769,65.74809936791002,54.39150674205563,55.327598195210086,8,8,0
STU03270,29.491730625377645,98.9148206120241,94.28388930150443,83.58358567658702,18,18,0
STU09839,12.337210846159554,76.40175181826748,57.20626674390482,66.92157307728561,7,4,0
STU02456,15.0,94.2814270492668,91.69685734564248,97.68897239552048,20,15,0
STU01596,23.12008210324067,93.316732607057,88.08468612404464,73.5282026779657,22,19,0
STU10370,13.799521388940493,72.4657653784328,64.55234493039566,71.28558569282431,9,15,0
STU04680,14.02523119806812,87.73218839347257,61.51639175342189,70.04727542964964,10,13,0
STU08028,12.975987970139723,72.66912300194018,56.993199653479785,71.33839732105974,13,3,0
STU04609,16.969608271376785,91.3622393413284,71.10564298389252,64.0126854255403,4,13,0
STU11011,15.905277625868337,72.02694628144201,66.69562055178099,63.34274416408714,7,11,0
STU05814,9.876967235384093,76.65250236213666,56.519130147322265,76.62572422505137,9,4,0
STU00246,30.983157433228257,93.17065128704185,90.92786266661666,90.08812916837518,16,28,0
STU03426,24.695658112898993,95.7238021257966,95.21731645258237,91.08170863794142,18,24,0
STU04721,8.043022995604364,79.47120418993418,65.72806128862607,68.72875207930984,9,8,1
STU03618,26.02980358104542,100.0,100.0,86.41640776035896,25,27,0
STU04129,11.874736722696348,79.04120856363721,68.16446758582215,68.67696038714838,2,10,0
STU04803,12.490322153472658,80.57275185083752,49.27320931418434,68.37143408051517,15,10,0
STU10109,18.344837469266555,80.32382154858188,65.00321124862293,65.19705463530212,7,10,0
STU10684,20.290382522201917,81.58366441068601,76.94202050769428,65.78024518949405,16,13,0
STU06714,11.236399820023799,82.98398496156713,75.78951199317365,83.54713941698091,12,15,0
STU00674,24.888498581409735,92.93334337227378,93.63807105921427,94.59526967688369,11,26,0
STU05939,17.242088355692193,79.75957328199163,57.4051496500488,62.07960827810578,9,16,1
STU12823,5.833065363146246,52.52034900829835,37.10261125737006,45.274557050209104,0,3,2
STU10452,17.4703929171273,70.16236571319058,68.93473715024521,72.31604350061932,12,6,0
STU07579,8.21484127791619,76.95792358314463,67.03265998934792,71.4108226388757,4,5,1
STU13093,12.954804980147824,47.7222640871342,37.84108647377225,47.879666266585126,1,6,3
STU11659,9.13515300039013,73.95726491301582,84.10832911726175,71.91764620020341,12,18,0
STU12114,6.166251826733158,55.95903218255225,38.439926694295394,31.855019574021554,0,3,1
STU02426,20.910313547867588,95.42152671285682,100.0,95.16546062724878,17,16,0
STU04462,16.631044815778687,87.27822078155538,65.55232498513044,62.379025932688265,0,16,0
STU13449,10.473555888732669,41.64046055930507,25.872716571643686,63.25457506934723,0,1,1
STU10261,13.489993284842445,84.73694535885619,44.103731063969136,66.85491890149684,1,9,1
STU14305,6.678181966014296,38.67500577008548,32.37422626737052,43.005703934065906,2,2,0
STU09919,13.092661444119273,78.2880672492552,45.56344145584782,69.65322183534401,11,1,0
STU11320,9.569408260316457,63.92745734025027,71.84939922193058,76.28639671838229,10,18,0
STU13989,8.592663463744268,41.09784380795824,42.80388635423289,53.66690458291808,0,0,1
STU03462,24.590711268201687,95.33906213089648,85.97503239653871,86.59163031378239,26,37,0
STU09678,7.588579420578129,62.474938798986855,74.19018270260244,79.19249790309802,5,8,0
STU14813,6.076594030131758,57.41854199258645,13.459411656789225,50.683723289555694,2,0,0
STU14687,7.790096742045321,75.0,34.07286208837828,29.537852749603175,0,5,2
STU04924,17.167764317797637,83.38454903000833,60.6387239267994,72.34925483346113,0,13,1
STU14801,3.924323671303019,64.44483998814655,34.96834338724579,43.50984028872632,0,9,0
STU05564,12.004569204475942,74.93736902216286,47.61117465786003,77.10247305021201,7,10,0
STU02037,23.14614701669745,94.78295757454799,92.41616520351695,90.7630435151657,22,23,0
STU11879,8.704831327371071,63.963436950789,72.90859677211137,70.76466431957391,6,5,1
STU05837,16.181978068209105,89.4289764722566,70.72076324227562,77.31400794851983,5,7,0
STU03016,29.634998143670842,92.9728459927534,88.10542501985363,85.98662104962472,18,33,0
STU13775,11.090892538848315,43.25482568057031,48.42694546154016,35.35777507959105,4,2,1
STU12599,9.29887741053654,53.20945476356957,26.103144219082377,38.53101435822773,0,3,2
STU01428,29.640078295758435,95.62547591172674,73.16413661842718,90.10951476513668,26,28,0
STU03503,20.29191117208149,96.51780291746225,100.0,95.24752587485884,18,27,0
STU07536,17.590105231526152,71.97938386787995,53.52339117801631,72.83949151436208,4,9,0
STU09981,16.240644982789078,65.15652456138068,76.35729740643542,80.16687549045258,10,10,0
STU13754,9.009305581533798,47.259062508271825,45.32271094777161,52.23958216417165,4,2,1
STU13012,5.974560119785217,57.31185579868739,45.620338182536535,47.99752267001988,1,1,1
STU01414,36.071649712782985,90.95687230907178,89.42597836807833,89.80511378494744,29,17,0
STU00115,18.889360955540273,97.13899529051716,90.07739681473493,87.75107515470242,23,27,0
STU08006,9.915534504758503,82.85996161502347,51.03480682033603,64.80509204735748,8,9,1
STU10389,13.855278571667952,65.79913108939022,65.24350845623759,51.04513239172078,14,5,1
STU00231,28.389629356696346,93.5362657755629,100.0,86.36571046197997,23,26,0
STU09060,5.918081368463206,69.31899214688069,69.21906990121424,67.95836707357176,9,15,0
STU04111,12.661194128094543,68.49165941835571,63.10213254095187,60.14647427074338,10,7,1
STU10421,11.41785378516417,65.54691504691792,56.71090141359998,73.54225070820881,6,15,0
STU02747,37.12706295901946,94.76263333284648,100.0,95.78242726303864,12,26,0
STU11288,12.208028475423003,72.38600744399028,78.95909751898957,75.96830182841603,9,7,0
STU04668,9.591893272960155,89.42923849482806,66.51274313823095,76.3629383064789,10,16,0
STU01521,15.0,90.73329649547938,97.45307378934712,90.08465013751875,23,25,0
STU08975,20.04495639785221,58.9581580551685,85.05109011581631,72.67198206689575,11,4,0
STU14707,4.373517662820947,42.887216198907495,19.295275526115415,55.517289062036156,1,0,1
STU00215,21.070052697460252,91.00630113932667,77.31035701517362,93.04794796147526,14,12,0
STU14110,7.741629584975577,42.76282639992587,21.118716794033663,60.025635552847234,1,2,1
STU07597,12.386218539068983,86.21432239908285,78.17837392470393,78.44774521301076,2,10,0
STU13607,7.077448603100533,67.83465139649306,58.69271638110712,57.40167597164544,1,1,3
STU14788,5.812628443518835,39.12406226502635,24.931769346963655,49.16240490521951,1,5,2
STU13886,7.5392738706510825,42.62599781526014,27.497042729392874,45.09228809264689,1,0,0
STU02488,24.81056649489079,97.462901417939,91.71393884501188,88.2951626718662,22,28,0
STU08073,10.089603756773949,87.66586716832133,64.25799028890022,64.68864093305648,8,5,0
STU12480,5.595205666522685,35.425623767998225,38.43936826308585,35.51899705818822,4,3,1
STU02183,27.256614123717057,91.58992064323755,100.0,93.82271424246737,27,20,0
STU05997,13.750306827865826,86.23441831862391,69.93555083825457,61.833719631978376,4,8,0
STU12556,9.378134119366319,31.727817433944118,39.637477691759976,31.249985482161804,2,2,2
STU06335,21.75779686888215,74.45122243012473,69.21992081025111,68.01634808182648,7,11,0
STU11498,11.266349231028213,80.7069839993008,78.52888520238704,80.62915104604203,7,7,0
STU03300,24.184693601365126,97.26834552852554,87.74499365678184,88.27976206917808,23,24,0
STU05441,18.134451350585884,81.37546051711243,47.25715807775735,66.15805862821921,3,4,0
STU06152,8.9244958205497,94.09351391323663,74.84083652753955,70.4471455431314,7,7,0
STU06522,10.572535106187647,77.87727281593297,64.19738911598387,75.96443341668531,9,8,0
STU13678,5.366782688001546,57.00685230651813,34.47168057556589,66.305977522854,0,3,2
STU04345,13.595293150890301,73.94279287892111,70.23547657871305,74.30776832010552,8,14,0
STU06602,20.89233212306841,66.92663711359621,67.72721815603923,69.14955786219768,11,5,0
STU04044,13.696249451316866,79.17313129384219,71.19756124066359,68.93833494371401,6,14,0
STU11417,12.868552124932314,75.91576942720742,74.28282795934705,57.95250414399218,2,7,0
STU10008,17.764497128789447,62.0830727024842,66.69542874027155,68.97558611186984,5,14,0
STU04065,9.869297883928052,64.96986934407181,67.28572086327524,61.793028004430056,12,4,0
STU14643,11.953156465850052,60.884875627725634,20.978015873996995,39.03136202095644,1,2,1
STU09807,11.54607705868242,69.87999586943063,63.78855150476572,72.80002142067428,9,13,1
STU01499,32.62258590557951,93.66516082731424,100.0,95.35104347756888,19,14,0
STU06555,18.66865818804624,82.05448746007102,49.20659568785878,77.66540322536008,9,6,0
STU10063,18.118537943844547,73.44534965001031,58.44012448029224,60.39367540062107,8,11,0
STU09521,14.424469497780471,57.493039176520014,56.576820415206,57.18250469183477,10,3,0
STU12597,14.436663333670552,53.87071436832509,38.84295506843971,26.25610305609473,3,5,3
STU13581,12.96040929478739,64.78790780000607,62.16823473941302,53.83634426086982,2,4,0
STU06622,11.372738033993205,85.12302440548709,58.03894401417093,67.54777245055689,3,7,0
STU07880,13.620406517690267,74.01415322665804,82.38178477096997,72.4922391838343,5,15,1
STU11789,9.396339558353976,75.58349090289555,63.70041142377189,60.99092972464345,7,13,0
STU02056,20.58038525085827,95.42925481108398,96.05109397786316,94.0241230243574,8,17,0
STU14361,1.8988535615332616,58.258185044830356,11.835734542723255,28.71888947751563,3,5,1
STU02059,21.716448001117666,90.93337441650762,86.81877794897564,88.01995878825068,8,23,0
STU12379,2.397658551808476,59.46520941709252,59.13655395152539,41.218140363837264,0,4,2
STU09647,15.982689680862775,68.6638132954217,62.484731835507745,71.12562946354248,18,9,0
STU04430,7.88397745361143,72.99479540450524,55.50075356203746,59.31866943116886,1,3,0
STU06927,11.302521481721488,80.02794289151511,62.95602480210195,62.836633667754015,12,14,1
STU09736,17.850868269328913,63.648646082571375,62.26182946817079,68.06750463699372,13,9,1
STU14763,4.842841959891344,47.253103253161925,61.377054364665895,49.78988196485094,1,2,0
STU03324,24.113386060549807,95.75867838707093,86.46455327505889,92.9397738567163,24,26,0
STU06114,12.832663580911547,90.4477672300505,71.9790073957642,72.24423427866427,0,1,0
STU13762,8.5121011460578,48.417605405609194,43.935000529100016,45.575715041562404,2,1,1
STU00484,23.56276240299822,95.86198671320903,91.63590203759006,87.45458199961173,17,26,0
STU05383,24.16813591886242,62.73646274321737,56.48309273659099,69.8717442424189,16,7,0
STU11255,13.74817396614297,78.07976066852709,65.77623503447916,90.2165395895227,11,15,0
STU02994,28.986261492700166,90.3828352352886,100.0,86.17784634076284,13,29,0
STU06505,22.80862087867532,85.29153823885639,67.10529263211001,57.01544133032164,2,14,0
STU12738,5.184400240812592,55.30015246008175,39.822343845540765,63.60158866487565,5,4,3
STU14835,2.7370924180652265,49.61501575284654,14.066389348265101,45.88401726753773,0,6,1
STU09280,17.45282895014532,84.45123255808002,51.084552811590584,66.7690408761145,10,5,1
STU04731,12.181064452170109,75.67373271157155,71.35233021854535,66.79311178571727,8,6,0
STU11682,14.8404278593227,54.355749256328366,58.809641605660474,50.20611456811132,5,12,0
STU06129,13.619736256545464,87.41822446086033,63.641158539333084,75.00819470415281,8,13,0
STU02047,23.92216028290525,95.80450084946592,94.18648999668132,82.77402103692624,30,22,0
STU05460,7.537302790203845,69.03209945590268,78.45478700840482,72.61752106649993,1,0,0
STU11840,11.477078992228048,70.66753725984785,73.91865689248225,65.71875921226257,7,5,0
STU14768,8.57073260103934,48.16853230980684,24.478117651490123,55.37763867226789,0,2,1
STU13948,6.337781389415001,47.30545198197185,43.27362691571116,45.65053967140974,2,2,1
STU06850,14.667013331094445,74.97654550607683,64.22884088220617,63.10013348851687,13,7,0
STU04661,21.2401804146578,62.52722943134778,64.20308699021109,64.08767868047596,11,11,0
STU13580,7.198117999178024,49.459932683214596,23.01978747862707,55.141439479776906,0,0,1
STU02348,26.723874862961473,93.13993115276986,87.2904664042458,86.9172014837518,26,17,0
STU11110,14.671774992039094,71.65840492253702,68.63934683237261,71.46897496401188,13,12,0
STU07696,15.403238517816932,80.44530701816952,63.0709667775877,75.45338199184943,9,13,0
STU08727,15.23400292747786,82.73499643521065,72.38755636541353,71.83944360707143,7,3,1
STU05583,8.815803041574524,74.20920671117811,51.67850179710559,65.52060622863816,7,0,0
STU10408,20.376709268272222,86.17242270523552,59.6672267416208,59.89031441602751,8,14,0
STU14934,4.22686824511134,48.90854499314062,48.32638604060083,39.241497654979895,1,2,3
STU09788,13.087707183938564,66.31449106426977,69.60155625510546,53.759357998709625,7,11,0
STU01415,34.91852067739376,97.27153046330606,95.33676259538596,84.09219787789226,22,20,0
STU00500,20.24040769988882,95.23244155555659,94.062020321142,82.54943654711025,21,24,0
STU00669,22.558630787742278,96.89998047821372,92.18104682141495,81.56662167686228,15,26,0
STU12594,12.3032357337358,50.13035347480129,35.29822821820296,58.3935348381555,3,3,0
STU12157,4.3251245331126995,48.42583224780524,50.304160538695065,49.53940507352606,3,6,1
STU04686,18.155731514066947,64.46527131922248,67.20722689083419,66.02646973099515,9,10,0
STU07293,10.788845275527514,79.01907346101032,71.81714894868252,86.8259651093245,11,19,0
STU04476,14.035938898479117,72.92498794714366,54.59368670311433,68.5428179344764,10,7,0
STU02486,23.20802758485988,89.31549689725337,100.0,89.10248810809574,25,17,0
STU06351,13.07042786003673,82.16016860434851,67.72671623294288,55.2480037428722,7,8,1
STU11358,16.91957398622402,74.84588194940108,73.12611630407484,74.55509296975666,5,6,0
STU00304,23.944348805861527,92.03846141854645,90.94994426326156,90.46111129775261,18,21,0
STU04660,15.75194168942221,67.6006158369708,81.24584979380855,62.39943798710999,4,5,1
STU01704,30.93713575841,96.56368997193363,100.0,88.80858487871424,9,27,0
STU03756,22.59013253111994,70.98165863938338,73.68926562284506,64.04483145533789,3,14,1
STU11893,16.412185760690374,86.66721724871256,68.85798014758231,72.41257915756553,8,3,1
STU07508,10.648208447209157,63.424436026800194,58.93957114021195,50.86936899669205,12,12,0
STU10451,16.96109239921445,80.50279308919366,64.95952865371105,62.73400043675869,6,5,0
STU05924,13.55310598051497,78.80224057198588,74.06791652683543,84.87366530406237,10,5,0
STU01043,38.189408761300996,95.90562014216303,88.9094201964226,76.76823376346456,26,16,0
STU10305,12.95735335711314,80.13695951169875,55.50068004607532,68.05228866855215,1,9,1
STU02925,17.301871528970196,91.41594959595034,92.3491490950367,90.83895162795632,29,18,0
STU11567,14.113964015596409,78.7963186598646,76.96399946032318,73.69969122127303,8,11,0
STU04049,16.93792662391175,76.03017054682489,64.66589079902073,70.79783745661094,12,10,0
STU12091,0.47625915170478184,39.995833267409246,31.748810393017393,70.0,4,3,2
STU12123,4.902676806089488,42.0907481339798,41.07144812072339,43.986684127065026,0,2,3
STU04107,7.05068774974323,72.04466262970908,85.64494389843675,73.31042862965091,7,12,0
STU04795,14.280791166098012,69.9129128169323,61.84605586524946,61.629753596916345,12,8,0
STU08218,5.0,75.66650765452235,76.14115636361765,60.485327726761476,10,5,0
STU13720,5.311967053239931,57.38782391854107,28.289895439550392,46.58171749016256,4,2,1
STU05119,9.672290538814806,83.6524750481044,72.24800677550826,61.12226651709497,7,18,1
STU10621,16.300911398326054,86.62439098312264,83.12129093788212,53.82209866306378,4,9,1
STU05698,13.40256022980944,72.27596915620653,56.737822599624415,73.30955953319882,10,8,0
STU13058,7.201792083857606,62.954381612138214,34.307318902767676,59.96361254527343,2,4,1
STU02700,34.14312631220913,92.4452245024952,90.33421832309797,86.78192383826087,17,26,0
STU04703,13.198944563192548,71.29559234614601,74.57511488323165,65.86745250957023,4,12,0
STU11925,15.450753537157958,81.90504984922563,96.72246813165805,76.75145547161513,5,11,0
STU07636,12.795301103107228,82.86810288289976,69.60512272237916,70.92143605656463,1,12,0
STU01069,22.811313387978377,95.54596964786839,95.51588838406809,89.41014091527374,10,26,0
STU04521,14.459397832327667,88.27917680741906,92.64448997785387,71.70477092593887,10,12,1
STU14917,7.1932353507098785,54.95685266125639,50.91388400870501,53.99439014983086,4,3,1
STU02471,17.547535671315533,98.47569647846697,98.60179535345301,92.89140979224203,26,27,0
STU11589,11.960201808452403,81.44768935586193,70.08787397441482,66.61413890325231,5,7,0
STU09849,9.710888381075907,64.53917693994407,50.3683866361101,75.82211720497781,11,12,0
STU00554,30.609289281152353,100.0,93.56905167219126,84.575590261584,12,26,0
STU08324,19.32030649863205,76.420598986487,50.54604964933752,80.58129814118345,14,14,0
STU05845,15.499606171199735,78.18115979212344,69.67059354570887,61.662212306237556,2,13,0
STU12925,3.3530999064479694,65.93450270568076,41.24944549049492,26.951509499656577,1,1,1
STU10835,9.098264302003699,81.02386748467171,66.52877480782176,65.46397928985151,2,11,1
STU12022,7.910851056350253,58.0006475001136,34.92196930524367,65.52252234838451,4,0,1
STU02767,28.739976993136,91.31366194728496,91.20901899472415,85.8843929763023,22,23,0
STU09322,11.785667260123482,79.32474926933232,72.23536111411948,71.1549799430227,7,6,1
STU10236,14.711009605093928,72.74262422843493,72.23329135912421,66.26741707851257,5,6,0
STU12398,8.000135254227228,34.78306174608501,40.95084307850229,41.01159855961806,1,3,1
STU09527,13.455568973792625,74.57732452628771,67.75059737348943,66.22278663894616,12,9,0
STU12079,6.901802891215269,32.66740822461698,32.511667879816784,43.9077654188009,4,2,1
STU08095,12.910170967044072,83.11063300439993,76.14471665890824,66.64032924406952,0,4,0
STU06019,18.396670248511366,73.42282135126679,54.775258702119686,63.51763287961181,3,7,0
STU10904,17.61167537859139,83.84669828722514,59.30187592560941,70.4265970218492,1,12,0
STU13067,4.508071039300361,43.87703185095449,30.66329767155797,49.93614457938218,0,3,1
STU03985,20.38442606125169,76.96350098063031,64.98387327605492,66.09207314359361,11,12,0
STU08158,17.786393955653594,71.29232161614885,69.09104989699858,63.39932926433422,12,4,0
STU03579,26.405716263457805,92.03125878881256,100.0,87.68570778576955,19,24,0
STU05609,14.145355761110133,67.81000460354473,67.18106868034262,58.84634216965387,9,16,1
STU10373,10.139171586299009,66.27630367435206,65.80369478274817,62.39151817735443,11,7,1
STU00421,25.87605709454256,100.0,94.93985332379444,88.11882188296562,24,27,0
STU04449,17.043316846090065,85.25284353196754,72.74474794925672,74.90767581044207,0,8,0
STU07729,11.231608364886846,77.74707330144449,60.37446659751308,80.44351997049819,17,15,0
STU06429,17.615156567410825,70.9397885480954,69.94359480497414,53.38415903657085,8,10,0
STU01497,26.53519618625911,94.84629249340342,97.0046767494,88.66037046940015,18,33,0
STU01048,29.59935757977215,98.0567697202697,87.24631302094667,86.30313925170634,14,29,0
STU11619,10.20649717214982,79.52237288775567,63.66155875577637,73.43739143896877,10,10,0
STU08721,13.990378978612888,63.29396546349869,59.47136148427473,72.92093072208826,8,11,0
STU00857,27.397537740008044,97.18682358371134,86.46119380612964,86.04576435066814,17,28,0
STU14356,7.446247012368488,65.41673558221655,42.58071898740401,55.22681382465602,1,1,1
STU08401,10.946770811467303,75.89630235067895,61.75714306699502,73.20159907747993,10,12,1
STU08194,14.577667593884401,76.0259617920146,84.53483932831074,66.68019822405438,0,5,1
STU06217,18.930318914782717,75.95370654205522,51.88961849457307,84.11537965320687,7,10,0
STU03586,19.224621895199306,94.88738359588328,89.36205472904106,94.7150784789369,14,31,0
STU10024,15.282035571210626,74.08013168258324,52.85514774753918,65.58425047718325,4,17,0
STU14045,6.940210167092503,42.31306326926412,25.135483525147592,45.31997344235652,1,3,0
STU12966,5.1524083775456395,59.2308348845245,45.511975081712585,56.5112778271465,3,3,1
STU09840,9.315771415005406,78.26688877763043,60.864486075434584,69.45276878112495,7,13,0
STU09681,7.990199181527507,70.98975609918915,53.66053455847026,73.11731871059656,4,16,0
STU07094,11.091851043274165,67.94630682368566,87.61925960994017,69.17935205394873,8,12,0
STU11294,12.249900976490979,74.52504565198207,66.93960819073246,72.4474357869811,2,8,0
STU00821,33.31866416071737,95.91572937959405,96.6991335984481,98.48512372998654,22,21,0
STU01644,27.778710890214462,100.0,96.84323603810198,92.83583857794007,22,18,0
STU07220,15.654875502268135,72.61092999938566,78.85667317461922,70.03252881693425,10,14,0
STU12122,2.9598186912618347,62.5207710811268,24.049784687406188,38.00034989691995,3,0,1
STU02632,17.81674103910377,96.6531803726478,82.35534119180996,83.08043896394845,25,17,0
STU00108,23.702043243181976,90.49057114064568,90.03405548731244,88.36365858151397,6,24,0
STU10331,15.923920960883617,61.88674661093922,69.6570850749079,68.32805513155346,5,8,0
STU00368,28.59878971074091,91.12018112638651,84.34850898545594,92.83443766728226,27,27,0
STU08797,19.817521976060398,84.27944034131124,82.04519065912048,72.35728405461921,10,12,1
STU00417,23.605185348340957,94.16071949451249,98.32297516841369,92.04030776741334,22,30,0
STU02421,27.52046915971971,95.46094738788986,94.55296673494833,97.1223069039983,26,33,0
STU00730,29.97223687754454,96.93801856134365,73.02672511312886,100.0,21,20,0
STU06875,16.772517902757894,65.8912668147994,89.63771069920632,72.44609280713402,7,8,0
STU09994,20.91857939087793,56.20072720621573,57.24215078919875,74.51951281946047,5,9,0
STU08605,12.442617723058007,75.08129750498507,58.09484236854343,64.64611807217406,2,12,0
STU03560,27.56291576344279,96.76706923892577,95.17923226309476,93.48253164057745,20,18,0
STU06038,15.022659460982194,74.43247117896195,56.12143099797549,79.44486748148866,15,7,0
STU09841,11.408063387898912,84.42655182881768,81.97783906387897,68.339370166392,9,4,0
STU06209,19.57422281983029,63.98851932966495,88.37002311044021,70.41620102021827,8,7,0
STU02389,31.66967819943974,92.8588626084032,94.62850492150012,88.64411072793563,13,18,0
STU05563,15.362645679916586,74.42660673668738,70.34487486514571,73.30085749340164,5,5,0
STU03434,23.86700417992701,95.32801071079204,79.92921053096403,87.51367970334579,22,27,0
STU10499,8.27276977906694,70.72227059805617,71.88931926360306,91.56644618306606,8,12,0
STU08441,16.067774378556972,76.91491261984295,75.46061968174293,76.81154107490084,7,8,0
STU06750,9.735367079399234,76.07856998146562,69.10133832297043,64.84707345218911,0,7,0
STU14762,0.16835912288146737,34.35054170403649,40.24051427269881,56.129811483011416,2,4,1
STU00511,26.587266306250875,94.00141878685247,91.2529051288004,86.82400732530978,12,26,0
STU00701,26.21828611851357,91.72937477960171,84.11568319423256,84.18153768219196,20,21,0
STU04027,20.491503937884836,80.56978946050279,80.56656567654578,69.21436759098,11,14,1
STU11137,11.319840749574007,77.4702118382575,74.89500637158329,55.39848856224215,13,11,0
STU02629,24.558698849324795,94.38872145951674,81.93362891799276,88.694307463694,15,28,0
STU03681,23.784095259614492,96.8661947149706,99.34594257148001,89.23375675710818,18,11,0
STU01278,21.63547333995299,96.98852327906489,99.14550677765801,93.85136473715183,14,22,0
STU05229,10.402348053689067,76.48100925550173,83.98555448871977,79.40906255676,11,9,1
STU02031,25.002696813144393,95.9088869224962,91.1635888914518,81.63421349877349,22,36,0
STU06226,18.48257535090848,64.24549229490442,71.02260632713507,65.13947101792982,11,11,0
STU00040,35.719720446626624,96.90175706695403,75.79885930673915,91.11872588861657,16,30,0
STU01892,23.63423876740049,99.03285372570379,100.0,91.51220387960926,13,28,0
STU07214,23.126508159985487,69.05339456027075,67.79402438963484,72.41474929686422,6,14,0
STU04787,12.417080905156,81.56157796301042,69.03710573454491,59.980586547432246,7,8,1
STU03423,18.628563884745382,95.87302888174233,85.41085496115485,85.71056491770251,18,21,0
STU07733,17.98129939399533,61.11484461997148,83.83769043498768,57.03584634997574,3,8,0
STU09754,10.76096980410032,75.21503761169315,56.91612963371571,67.36134398184299,8,12,0
STU09585,14.608766796487783,85.60601770800747,69.02060277005394,68.45982294036959,12,7,0
STU02981,25.651786013285548,95.25466472458,95.02094725136074,92.6620543613287,21,26,0
STU09631,10.585612910836362,74.7362662506844,54.38542667825975,75.8066072787082,5,3,1
STU13064,11.55951724880259,45.314317078928596,35.7374397916096,39.97163744763446,0,5,0
STU01304,22.75652158690258,95.7027777933703,96.79197073347412,95.12009386404088,17,26,0
STU11515,13.306384082053416,79.53823847057662,60.38337000882735,74.5559745304037,6,10,0
STU07712,7.770316535160861,68.9372050445257,59.729271842030386,76.13277580667454,13,12,0
STU07473,16.522673525596485,72.91622499842478,74.32957966149372,56.73686463272431,9,6,0
STU00347,28.07885574885571,98.61165331150644,90.884429794552,87.29886441089153,20,28,0
STU07378,9.869749379686887,68.73356763547595,77.45075619105897,67.52616180113422,10,5,0
STU08778,16.72816606418653,68.98597516697524,69.97743137000982,72.39630887321658,6,13,1
STU10689,7.872599228044991,76.47033666907191,64.71368683899598,86.01260605998557,0,13,0
STU00475,26.083877818813146,91.70809241710147,87.28906538609043,84.9764254137018,16,21,0
STU04401,20.024050884702753,90.12306322293978,63.31204588410002,66.25055507823588,7,3,0
STU08951,8.697719337380082,67.74288174695089,69.10056361055229,56.155181050793644,6,14,0
STU06067,13.875331584134546,82.33968809064888,65.24211008328301,72.4920422990434,8,5,1
STU10609,6.221565481593793,65.47249615005633,46.162460561889915,55.625971893217844,14,8,0
STU09799,14.81163039371667,77.33197062840371,48.10275602640997,74.62383720801903,5,5,1
STU00323,22.673447716099734,94.68215493708759,100.0,80.98217802962908,21,27,0
STU14196,4.641734794145728,41.4735287444873,33.15401471781732,34.205262430547734,0,4,0
STU10507,17.081063445059776,61.332962698862744,58.633516398368734,64.18595873397922,15,12,0
STU07878,17.583514917392705,82.94674223457174,72.02636049640387,71.51334187823316,9,13,1
STU12185,5.072701935049585,33.44766463338925,36.08513309119844,45.248263996203,3,2,1
STU02755,20.502760118701627,90.67133427782692,84.06846172483074,84.72236214501606,21,21,0
STU09743,17.720571856425018,72.00299573720372,78.1771129981832,72.72221275548088,3,4,1
STU11505,17.33678821690155,77.52415507676598,63.37400307013308,65.71799601174627,12,13,0
STU12598,8.287252695049505,36.58452358181622,38.65794236191009,45.38966364230678,1,1,0
STU13381,3.3737209283169474,47.89428813768641,37.722125212491804,49.804551737543306,3,5,1
STU00972,24.45488290018268,95.10312592707938,93.28471546537408,98.17279442211047,18,24,0
STU03077,35.49624759627545,92.88132993779577,92.55009400675826,96.32509898782385,24,23,0
